x,y
0.5934232531581074,0.9088817008305341
0.9282248923555017,0.9894748497754335
0.8107601781375706,0.30405336897820234
0.01766974851489067,0.5745447671506554
0.8510427291039377,0.2964576974045485
0.694005289580673,0.77738051931373775
0.9875137764029205,0.5830421706195921
0.1825620352756232,0.8323410740122199
0.8823573503177613,0.5160331779625267
0.8629425861872733,0.5843058810569346
0.12849728390574455,0.9214922017417848
0.6197431541513652,0.31695997528731823
0.7510839183814824,0.8292450346052647
0.40351498825475574,0.08439977490343153
0.9590039113536477,0.11815670388750732
0.3495570169761777,0.16967109823599458
0.7920755399391055,0.9399446772877127
0.674700187984854,0.011334461625665426
0.5448590379673988,0.45569155225530267
0.8220625577960163,0.015827426686882973
0.955000899033621,0.050368325086310506
0.7117525690700859,0.7039992201607674
0.014667274663224816,0.7367451370228082
0.9217446316033602,0.5251102892216295
0.40395451011136174,0.5837540063075721
0.35117329307831824,0.9951064570341259
0.35490540438331664,0.6123305503278971
0.1811692612245679,0.3460965375415981
0.18126981938257813,0.3514235015027225
0.9404825565870851,0.7277086665853858
0.20875922869890928,0.9343502407427877
0.736767386784777,0.666352309519425
0.44548863638192415,0.1259010974317789
0.3033949404489249,0.16026070807129145
0.22961476165801287,0.8586582315620035
0.09051892790012062,0.22048298781737685
0.5558214380871505,0.45037613110616803
0.5679510771296918,0.40111899748444557
0.9484554235823452,0.6637003899086267
0.5038175971712917,0.058103748597204685
