x,y
0.4569581762383399,0.09393670809625927
0.38246960694400833,0.1505602184598886
0.39448192842116014,0.09487290229913786
0.3835884241891623,0.10265827599897902
0.46741157134374506,0.06735485588348937
0.9358357441116536,0.5168501238828357
0.8746946664975765,0.43206100532645636
0.8575984214965289,0.5040058007981841
0.8593901937429842,0.4800648178923404
0.9279116616938897,0.4313764574324975
0.4882617535158902,0.4198396588096984
0.5001019411672868,0.44848725418121044
0.5392022148860158,0.39007052161892813
0.48363616240435686,0.4380533760461111
0.5458157370659624,0.43937445191942304
0.08662471620648521,0.9065695211855151
0.08806184833867801,0.97490018489212
0.11947908834084563,0.9274764793636558
0.06573001250164687,0.9727404235220702
0.11303832294634664,0.9180072426467509
0.5148798121787711,0.6869180966171421
0.5417787159531239,0.6860121838638352
0.521377522635701,0.7662037025457455
0.4826080840864713,0.6877678445173905
0.5281056623108364,0.7489701507279662
0.7805778807303981,0.6409597385864053
0.7523702374338217,0.6165343692807161
0.7751954675598148,0.6506143787988105
0.7974827781348363,0.5995795267131827
0.7875950391879735,0.6410548070718555
0.24761340013250074,0.21002734825828817
0.21645172130857698,0.17450101500559947
0.22729166906565304,0.19314362371825547
0.18289943220340862,0.19427419568270496
0.21062090028236358,0.2741514451589882
0.6220129760308177,0.8932763429036091
0.6262921415947446,0.9350285888865416
0.6288709210626309,0.9440514131288931
0.6498225659272757,0.921308388924998
0.6199060615515289,0.901896612085646
