x,y
0.675707843655244,0.5703052829973003
0.6330374627999453,0.574654593317627
0.6597539958143533,0.5737699264650774
0.5993790542391196,0.5653025172791808
0.692951771235577,0.5837556522207692
0.0020534927063837922,0.25154576826854336
0.030866876357868892,0.2662511416714392
0.04030715166581465,0.3078198133249008
3.5906821790294627e-4,0.26879398185732684
0.03600331742888391,0.22825402137985315
0.3449176764535899,0.2857528147669661
0.31197623252438744,0.3121464416004833
0.32363063318818625,0.3280210967499031
0.38771573813406823,0.27082611481125685
0.36893361230056193,0.33786806345117004
0.09909200917285105,0.9667916055398894
0.011174251465514602,0.9524061668565637
0.07276391569826257,0.9121394357729522
0.10620881509524807,0.9012891591941621
0.060991723300193854,0.9372037320206317
0.6424744486094384,0.8632193752227872
0.6110332000416211,0.8626160540999399
0.6507149272657232,0.8551497878759241
0.6057298548909503,0.9102963744081194
0.628945953558194,0.836962700267562
0.5678496313400553,0.344871787561437
0.5347137629479032,0.32737861629430415
0.5241113686935074,0.34780734027432253
0.5527734949681303,0.3726823320766661
0.5494996089826272,0.3099886610634603
0.985109066413171,0.024732653249063305
0.9852392398489737,0.04894525370002471
0.9670458376512724,0.06460458100187104
0.9852248583267345,0.08526592494497615
0.9736852058531734,0.07071103525115684
0.2805362695804447,0.7060052674194882
0.2525567828895477,0.6688962523068647
0.3380228292927741,0.6368672673979784
0.3162166559608922,0.6443325376450909
0.35651184224629345,0.7049828967969053
