x,y
0.09773410214960492,0.5539965973702027
0.18119961700278636,0.5984714929819513
0.08720316258366659,0.5446555472961759
0.16619848747338944,0.5666932275843026
0.15728915830473336,0.5563944654749697
0.8868393585679097,0.09705563457385831
0.8089332049826262,0.1620625957869082
0.8238569207858879,0.20925118288620614
0.8632320621749273,0.19943850931662177
0.8124266919536401,0.16275139307617767
0.8620781699531953,0.48914950781345357
0.9042384251139493,0.4587188600944497
0.8727266831923511,0.45502258042447125
0.8526700654893669,0.4608108591525387
0.9158756492481767,0.4800734994692654
0.6721761953470575,0.6613923097713006
0.684769453004558,0.6679210028544036
0.6758867375452918,0.6716491182875892
0.7025721337514704,0.6613314803868463
0.6950077938700361,0.6647282052434362
0.6254040788461899,0.9665593796346547
0.5556018685479112,0.9949035577715148
0.549728283278631,0.9951855237690299
0.5762263757423055,0.9827709333748396
0.5373623105138764,0.9860915518922734
0.286693019021882,0.9310813958346622
0.2976226417360682,0.9019792456951836
0.32999757524282036,0.9357223397879034
0.28373590750407446,0.9049951621846436
0.3827379015398303,0.9307034599245678
0.4602788787357203,0.09998239867280573
0.47111411579460605,0.07221945842288302
0.4537980768465519,0.07477455683016998
0.45009509065825803,0.12891016118765233
0.45881393445309737,0.11802194186533542
0.006670688845200166,0.4239343975336449
0.03538423592750872,0.4218412502211541
0.014938223908885353,0.3577335695197265
0.02590072305052193,0.408105702942718
0.02032899224821489,0.3998637384253048
