x,y
0.9571840188107263,0.007606832543174797
0.9581287846132126,0.04944940113089015
0.9832842746775561,0.019224331080419238
0.9358894213626509,0.056871535536611485
0.9665243654490883,0.01996239168034161
0.040181022032858546,0.17966068245876407
0.05701400600679535,0.108423034174369
0.007271323678215154,0.15544044314584454
0.018358554210385722,0.1573877263765851
2.4715099312127425e-4,0.11117256139729131
0.33218090691107305,0.2151224152835905
0.32964995273162845,0.20758278545591924
0.328369028766296,0.20934646799239892
0.3378073094101058,0.225845226033202
0.3119476154300246,0.23379890277800652
0.4580729024141706,0.7292002659128181
0.5212661932197279,0.7502899036715445
0.48165972899135623,0.7495474276555423
0.47291483792210653,0.7552958652729433
0.504148971773818,0.8016722701059044
0.4956080457182851,0.04288701224577942
0.47747374472985504,0.026396428990790907
0.47454838132595817,0.06960974156706418
0.5152589477834849,0.03765382794942702
0.5089002056390626,0.03216744283799189
0.8070105608922673,0.4080109859888291
0.7737005928492485,0.3812842252727169
0.7922009424569367,0.3794479037038345
0.8201292705465278,0.43348484031652246
0.8046164769111578,0.41587798428675343
0.7545711704921063,0.7306998683053154
0.7408882507745191,0.7208020678360715
0.7908625219693471,0.7361371625757198
0.8052524375600422,0.7045974421771124
0.7842614959179343,0.759235896257968
0.08668670448561464,0.550414249392963
0.047365175456630826,0.5499399308482597
0.04032201562786599,0.5399897315168342
0.050359570702931886,0.5566603063698365
0.02019266961147916,0.5861855915033817
