x,y
0.6674554336350411,0.472595778061077
0.7454860052093863,0.6022383193485439
0.7367874882183969,0.26334578497335315
0.9319062468130141,0.8666358946356922
0.9822381772100925,0.29271514620631933
0.8090165886096656,0.04098366457037628
0.8897405944298953,0.7509780675172806
0.847946556052193,0.47666780883446336
0.28149786847643554,0.05798265361227095
0.047127071069553494,0.17508368124254048
0.39564485498704016,0.3747743587009609
0.7886122656054795,0.27534975460730493
0.5540771521627903,0.9188774188514799
0.6110670543275774,0.6913258426357061
0.9623603236395866,0.8600532719865441
0.5008802521042526,0.5874973509926349
0.7974821452517062,0.4987804824486375
0.9809481911361217,0.4749048841185868
0.4531982832122594,0.7699965238571167
0.7093510455451906,0.9538350936491042
0.19283491931855679,0.5855172146111727
0.8464900378603488,0.8921329404693097
0.34373753354884684,0.8225893864873797
0.2972964602522552,0.13718201220035553
0.6268247754778713,0.826941333943978
0.8215852389112115,0.80672707548365
0.3526390944607556,0.936187818646431
0.6416239815298468,0.30841769953258336
0.11397261847741902,0.32549699558876455
0.4348650898318738,0.867866865824908
0.46512258099392056,0.17160687549039721
0.17592920106835663,0.07852293271571398
0.8883246823679656,0.5051192597020417
0.6516710773576051,0.5737554370425642
0.657436313573271,0.2847539640497416
0.45914550172165036,0.9320870540104806
0.952828704379499,0.2196285780519247
0.3773797566536814,0.9163029829505831
0.06842082366347313,0.3891840111464262
0.14918360789306462,0.16689516324549913
