x,y
0.358080675592646,0.0921928184106946
0.08052641758695245,0.740281640086323
0.7881574516650289,0.9217637574765831
0.9280889655929059,0.29252090118825436
0.6004554573446512,0.08899284270592034
0.002648688154295087,0.21812095935456455
0.8654275489971042,0.4994920731987804
0.781531572341919,0.5421475304756314
0.5886015028227121,0.5406287885271013
0.2559076917823404,0.44331997307017446
0.6195856393314898,0.013241934590041637
0.15819425927475095,0.46796921524219215
0.7211906688753515,0.19983314792625606
0.39670340181328356,0.08705418859608471
0.07475210446864367,0.8923342023044825
0.03003312018699944,0.5743257100693882
0.850434820400551,0.09549671644344926
0.006652123993262649,0.3166645762976259
0.5928414613008499,0.4128730110824108
0.7483991410117596,0.32362399413250387
0.17440724931657314,0.15193090098910034
0.7688076223712415,0.3210935415700078
0.8756450309883803,0.5281738915946335
0.41028445726260543,0.5998322046361864
0.3111044380348176,0.27636469015851617
0.7243049121461809,0.4067318378947675
0.5353061233181506,0.8601688689086586
0.08688978292047977,0.6719873403199017
0.5178306633606553,0.53461047750897706
0.9617285709828138,0.07711389730684459
0.46862634853459895,0.8344161831773818
0.031756781972944736,0.21763819945044816
0.8827642127871513,0.6563195737544447
0.5037965890951455,0.21253228653222322
0.014884806238114834,0.7625195251312107
0.1373055640142411,0.7811801759526134
0.9378026546910405,0.6126449124421924
0.45319331670179963,0.3538284837268293
0.5539104235358536,0.4453004002571106
0.13807405228726566,0.3643872975371778
