x,y
0.16442708089016378,0.3985619395971298
0.3176074691582471,0.1374921640381217
0.30174752161838114,0.10479285102337599
0.019639900885522366,0.9378443595487624
0.8549568317830563,0.45423480635508895
0.3508672707248479,0.6596137736923993
0.1890508548822254,0.04385928506962955
0.10246021719649434,0.42273484636098146
0.47608914924785495,0.7622439176775515
0.8857840965501964,0.18975140107795596
0.625365108018741,0.08755083312280476
0.6330266811419278,0.9976533066947013
0.11941552720963955,0.35914595890790224
0.633757145376876,0.03599114273674786
0.2790258938912302,0.9132977626286447
0.7610255861654878,0.9264437721576542
0.7287716323044151,0.8419699226506054
0.5197145405691117,0.5168089217040688
0.565649229567498,0.49862698651850224
0.08709667203947902,0.9995823588687927
0.2507075062021613,0.08440607413649559
0.15029164333827794,0.04354579281061888
0.8837813681457192,0.7490100273862481
0.6501426768954843,0.6742806874681264
0.9129896478261799,0.4137305461335927
0.8331385161727667,0.797294559655711
0.9261606531217694,0.7295997072942555
0.6124535703565925,0.7857956343796104
0.5718655055388808,0.33350680605508387
0.6360571645200253,0.6853039702400565
0.6885703103616834,0.02868742519058287
0.15704701584763825,0.43208425701595843
0.787732457742095,0.8304191243369132
0.026117560686543584,0.4113436520565301
0.2193131532985717,0.5698922439478338
0.12307551666162908,0.197836336446926
0.5291587710380554,0.8888423712924123
0.4795297244563699,0.9457218684256077
0.38480188557878137,0.8830428100191057
0.978482335107401,0.9652230241335928
