x,y
0.09994529653340578,0.27161203790456057
0.4380343134980649,0.7066152680199593
0.2684159267228097,0.17080634739249945
0.5320305074565113,0.41964906826615334
0.7577128480188549,0.5151471463032067
0.6990469342563301,0.3521098573692143
0.872752366354689,0.5473873931914568
0.05719650164246559,0.17385523137636483
0.2054944548290223,0.7812812281772494
0.6334795537404716,0.7400251782964915
0.1498651651199907,0.9879220039583743
0.3437434190418571,0.30030091013759375
0.9806168510112911,0.43404630455188453
0.42090807063505054,0.29307598108425736
0.6707442454062402,0.916291045723483
0.8715718192979693,0.4928499434608966
0.11844646162353456,0.30997387529350817
0.4329653992317617,0.9963290423620492
0.9633146789856255,0.6794110496994108
0.9256510282866657,0.024444068083539605
0.6622718432918191,0.7270028628408909
0.1659064209088683,0.9360344996675849
0.8690096207428724,0.8963286995422095
0.08841400220990181,0.06508329370990396
0.5659387449268252,0.8255088778678328
0.9456149304751307,0.8858138932846487
0.18487357953563333,0.30418004328384995
0.11741333897225559,0.9913943738210946
0.23679203214123845,0.5430115568451583
0.2753273146227002,0.5639494790229946
0.12232286809012294,0.7710627869237214
0.24182458058930933,0.12426304561085999
0.9339591877069324,0.374853314133361
0.15319241676479578,0.3299908309709281
0.6501699371729046,0.375568124698475
0.46374801360070705,0.8941062134690583
0.5278795172926039,0.6094987594988197
0.9983286364004016,0.37184411846101284
0.8563081347383559,0.48034291667863727
0.8234182698652148,0.26279928535223007
