x,y
0.9099540973859254,0.03527772557298373
0.9399124029009748,0.05203795489657136
0.95618226244325355,0.016576915877047675
0.9793896020587596,0.053326909297578884
0.9446905320942202,0.04184490771963412
0.8540297313327325,0.6394313463772817
0.9061167345248478,0.5745173676185361
0.8607714481698324,0.5838489678139448
0.8738332044875216,0.5290137017138583
0.9054629755816325,0.5746387880015088
0.15227951060627778,0.8561263125609103
0.1984295793046386,0.8351295460622845
0.18888859255890822,0.7918549402354853
0.18572940382778513,0.8294735324924704
0.16349285018395354,0.8367950117395178
0.5355034477625067,0.02435219474470408
0.5525491753024935,0.03946884261941098
0.5572691603333622,0.004158617899785794
0.5664023242310969,0.01557359708928294
0.5757911016794043,0.015051754588850046
0.845243178085332,0.2970830967982024
0.8406724072262335,0.352268029717802
0.8377323702411886,0.3559880651437516
0.8660952694030533,0.40079874173896896
0.8638100105515453,0.36282982809176656
0.5094662339739119,0.24059684105995582
0.5328290246488186,0.3015404923890537
0.5132812461949127,0.32601356885487637
0.5434283950846149,0.31497661089175
0.4624739332686664,0.2265323743054989
0.41374214179119223,0.6986435932163242
0.3714001595271419,0.7141233873609392
0.40684845424544314,0.7039641552727699
0.4153000201828413,0.67178576805611
0.4162658900837746,0.6897153108937893
0.6510760943110339,0.8144463355844639
0.6544634684981939,0.8213417531142618
0.7167232036205785,0.8357823320765252
0.6327059812473311,0.8037649536590178
0.6941908119589886,0.8256107379295468
